"SECTOR_OID","SECTOR","BUSINESSACT_ID","ACTIVITY_TITLE","LICENCE_OID","LICENCE","REGULATION_AREA","DA_ENGLAND","DA_SCOTLAND","DA_WALES","DA_NIRELAND","ALL_OF_UK"
"1000259","Motor vehicle parts and accessories retail","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000262","Motor vehicle fuel retail","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000264","Chemist supplies retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000271","Greeting card, gift and party goods retail","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000272","Flower retail","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000275","Engraving services","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000280","Guns and ammunition retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000281","Musical instrument retail and repair","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000282","Toys, games and collectables retail","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000282","Toys, games and collectables retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000285","Pets and pet supplies retail","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000289","Art and craft supplies retail","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000327","Solicitor services","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000338","Estate agency services","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000338","Estate agency services","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000344","Letting of own property","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000352","Recruitment agencies and personnel supply","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000352","Recruitment agencies and personnel supply","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000354","Translation services","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000358","Auctioneering services","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000358","Auctioneering services","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000372","IT consultancy","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1079055372","Interior design services","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1079055372","Interior design services","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000410","Hotels","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000415","Licensed nightclubs","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000416","Public houses","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000416","Public houses","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000418","Licensed restaurants","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000420","Take-away food shops","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000421","Take-away food stalls","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000443","Reflexology","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000443","Reflexology","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000444","Homeopathy","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000453","Childrens day care centres","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000462","Tattoo parlours","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000464","Slimming centres","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000480","Language instruction","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000483","Athletic instruction","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000483","Athletic instruction","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000496","Sports clubs","242","Use a premises for a theatrical performance","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000401","Television broadcasting","242","Use a premises for a theatrical performance","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000393","Film production","242","Use a premises for a theatrical performance","1084130935","Raised structure approval (Scotland)","Construction and property","0","1","0","0","0"
"1000393","Film production","242","Use a premises for a theatrical performance","1074535453","Licences to play music in a theatre (All UK)","Copyright","1","1","1","1","0"
